Ticker,Period,Revenue,COGS,EBIT,SGA,NetIncome,Cash,Receivables,Inventories,OtherCurrentAssets,PPE,OtherAssets,DebtCurrent,AccountsPayable,OtherCurrentLiabilities,LiabilitiesCurrent,TotalLiabilities,1m_return,3m_return,6m_return,9m_return
AAPL,2020-10-31,59685000000.0,37005000000.0,13091000000.0,4831000000.0,11253000000.0,33383000000.0,17882000000.0,3978000000.0,10987000000.0,35687000000.0,41000000000.0,7509000000.0,35325000000.0,35005000000.0,95318000000.0,245062000000.0,5.400984285596877,24.794697087611617,46.272408181265654,55.88717172691893
AAPL,2020-11-30,59685000000.0,37005000000.0,13091000000.0,4831000000.0,11253000000.0,33383000000.0,17882000000.0,3978000000.0,10987000000.0,35687000000.0,41000000000.0,7509000000.0,35325000000.0,35005000000.0,95318000000.0,245062000000.0,5.400984285596877,24.794697087611617,46.272408181265654,55.88717172691893
AAPL,2020-12-31,64698000000.0,40009000000.0,14775000000.0,4936000000.0,12673000000.0,38016000000.0,16120000000.0,4061000000.0,11264000000.0,36766000000.0,42522000000.0,8773000000.0,42296000000.0,42684000000.0,105392000000.0,258549000000.0,5.400984285596877,24.794697087611617,46.272408181265654,55.88717172691893
AAPL,2021-01-31,64698000000.0,40009000000.0,14775000000.0,4936000000.0,12673000000.0,38016000000.0,16120000000.0,4061000000.0,11264000000.0,36766000000.0,42522000000.0,8773000000.0,42296000000.0,42684000000.0,105392000000.0,258549000000.0,5.400984285596877,24.794697087611617,46.272408181265654,55.88717172691893
AAPL,2021-02-28,64698000000.0,40009000000.0,14775000000.0,4936000000.0,12673000000.0,38016000000.0,16120000000.0,4061000000.0,11264000000.0,36766000000.0,42522000000.0,8773000000.0,42296000000.0,42684000000.0,105392000000.0,258549000000.0,5.400984285596877,24.794697087611617,46.272408181265654,55.88717172691893
AAPL,2021-03-31,111439000000.0,67111000000.0,33534000000.0,5631000000.0,28755000000.0,36010000000.0,27101000000.0,4973000000.0,13687000000.0,37933000000.0,43270000000.0,7762000000.0,63846000000.0,48504000000.0,132507000000.0,287830000000.0,-0.5501386174650125,21.4290541645634,24.62452345380743,80.78218124892331
AAPL,2021-04-30,111439000000.0,67111000000.0,33534000000.0,5631000000.0,28755000000.0,36010000000.0,27101000000.0,4973000000.0,13687000000.0,37933000000.0,43270000000.0,7762000000.0,63846000000.0,48504000000.0,132507000000.0,287830000000.0,-0.5501386174650125,21.4290541645634,24.62452345380743,80.78218124892331
AAPL,2021-05-31,111439000000.0,67111000000.0,33534000000.0,5631000000.0,28755000000.0,36010000000.0,27101000000.0,4973000000.0,13687000000.0,37933000000.0,43270000000.0,7762000000.0,63846000000.0,48504000000.0,132507000000.0,287830000000.0,-0.5501386174650125,21.4290541645634,24.62452345380743,80.78218124892331
AAPL,2021-06-30,89584000000.0,51505000000.0,27503000000.0,5314000000.0,23630000000.0,38466000000.0,18503000000.0,5219000000.0,13376000000.0,37815000000.0,43339000000.0,8003000000.0,40127000000.0,45660000000.0,106385000000.0,267980000000.0,-0.5501386174650125,21.4290541645634,24.62452345380743,80.78218124892331
AAPL,2021-07-31,89584000000.0,51505000000.0,27503000000.0,5314000000.0,23630000000.0,38466000000.0,18503000000.0,5219000000.0,13376000000.0,37815000000.0,43339000000.0,8003000000.0,40127000000.0,45660000000.0,106385000000.0,267980000000.0,-0.5501386174650125,21.4290541645634,24.62452345380743,80.78218124892331
AAPL,2021-08-31,89584000000.0,51505000000.0,27503000000.0,5314000000.0,23630000000.0,38466000000.0,18503000000.0,5219000000.0,13376000000.0,37815000000.0,43339000000.0,8003000000.0,40127000000.0,45660000000.0,106385000000.0,267980000000.0,-0.5501386174650125,21.4290541645634,24.62452345380743,80.78218124892331
AAPL,2021-09-30,81434000000.0,46179000000.0,24126000000.0,5412000000.0,21744000000.0,34050000000.0,17475000000.0,5178000000.0,13641000000.0,38615000000.0,44854000000.0,8039000000.0,40409000000.0,43625000000.0,107754000000.0,265560000000.0,-0.5501386174650125,21.4290541645634,24.62452345380743,80.78218124892331
AAPL,2021-10-31,81434000000.0,46179000000.0,24126000000.0,5412000000.0,21744000000.0,34050000000.0,17475000000.0,5178000000.0,13641000000.0,38615000000.0,44854000000.0,8039000000.0,40409000000.0,43625000000.0,107754000000.0,265560000000.0,-0.5501386174650125,21.4290541645634,24.62452345380743,80.78218124892331
AAPL,2021-11-30,81434000000.0,46179000000.0,24126000000.0,5412000000.0,21744000000.0,34050000000.0,17475000000.0,5178000000.0,13641000000.0,38615000000.0,44854000000.0,8039000000.0,40409000000.0,43625000000.0,107754000000.0,265560000000.0,-0.5501386174650125,21.4290541645634,24.62452345380743,80.78218124892331
AAPL,2021-12-31,83360000000.0,48186000000.0,23786000000.0,5616000000.0,20551000000.0,34940000000.0,26278000000.0,6580000000.0,14111000000.0,39440000000.0,48849000000.0,9613000000.0,54763000000.0,47493000000.0,125481000000.0,287912000000.0,-0.5501386174650125,21.4290541645634,24.62452345380743,80.78218124892331
AAPL,2022-01-31,83360000000.0,48186000000.0,23786000000.0,5616000000.0,20551000000.0,34940000000.0,26278000000.0,6580000000.0,14111000000.0,39440000000.0,48849000000.0,9613000000.0,54763000000.0,47493000000.0,125481000000.0,287912000000.0,-0.5501386174650125,21.4290541645634,24.62452345380743,80.78218124892331
AAPL,2022-02-28,83360000000.0,48186000000.0,23786000000.0,5616000000.0,20551000000.0,34940000000.0,26278000000.0,6580000000.0,14111000000.0,39440000000.0,48849000000.0,9613000000.0,54763000000.0,47493000000.0,125481000000.0,287912000000.0,-0.5501386174650125,21.4290541645634,24.62452345380743,80.78218124892331
AAPL,2022-03-31,123945000000.0,69702000000.0,41488000000.0,6449000000.0,34630000000.0,37119000000.0,30213000000.0,5876000000.0,18112000000.0,39245000000.0,50109000000.0,11169000000.0,74362000000.0,49167000000.0,147574000000.0,309259000000.0,-1.5712358442838803,16.84583349590958,20.181896753585036,33.57298563311324
AAPL,2022-04-30,123945000000.0,69702000000.0,41488000000.0,6449000000.0,34630000000.0,37119000000.0,30213000000.0,5876000000.0,18112000000.0,39245000000.0,50109000000.0,11169000000.0,74362000000.0,49167000000.0,147574000000.0,309259000000.0,-1.5712358442838803,16.84583349590958,20.181896753585036,33.57298563311324
AAPL,2022-05-31,123945000000.0,69702000000.0,41488000000.0,6449000000.0,34630000000.0,37119000000.0,30213000000.0,5876000000.0,18112000000.0,39245000000.0,50109000000.0,11169000000.0,74362000000.0,49167000000.0,147574000000.0,309259000000.0,-1.5712358442838803,16.84583349590958,20.181896753585036,33.57298563311324
AAPL,2022-06-30,97278000000.0,54719000000.0,29979000000.0,6193000000.0,25010000000.0,28098000000.0,20815000000.0,5460000000.0,15809000000.0,39304000000.0,51959000000.0,9659000000.0,52682000000.0,50248000000.0,127508000000.0,283263000000.0,-1.5712358442838803,16.84583349590958,20.181896753585036,33.57298563311324
AAPL,2022-07-31,97278000000.0,54719000000.0,29979000000.0,6193000000.0,25010000000.0,28098000000.0,20815000000.0,5460000000.0,15809000000.0,39304000000.0,51959000000.0,9659000000.0,52682000000.0,50248000000.0,127508000000.0,283263000000.0,-1.5712358442838803,16.84583349590958,20.181896753585036,33.57298563311324
AAPL,2022-08-31,97278000000.0,54719000000.0,29979000000.0,6193000000.0,25010000000.0,28098000000.0,20815000000.0,5460000000.0,15809000000.0,39304000000.0,51959000000.0,9659000000.0,52682000000.0,50248000000.0,127508000000.0,283263000000.0,-1.5712358442838803,16.84583349590958,20.181896753585036,33.57298563311324
AAPL,2022-09-30,82959000000.0,47074000000.0,23076000000.0,6012000000.0,19442000000.0,27502000000.0,21803000000.0,5433000000.0,16386000000.0,40335000000.0,52605000000.0,14009000000.0,48343000000.0,48811000000.0,129873000000.0,278202000000.0,-1.5712358442838803,16.84583349590958,20.181896753585036,33.57298563311324
AAPL,2022-10-31,82959000000.0,47074000000.0,23076000000.0,6012000000.0,19442000000.0,27502000000.0,21803000000.0,5433000000.0,16386000000.0,40335000000.0,52605000000.0,14009000000.0,48343000000.0,48811000000.0,129873000000.0,278202000000.0,-1.5712358442838803,16.84583349590958,20.181896753585036,33.57298563311324
AAPL,2022-11-30,82959000000.0,47074000000.0,23076000000.0,6012000000.0,19442000000.0,27502000000.0,21803000000.0,5433000000.0,16386000000.0,40335000000.0,52605000000.0,14009000000.0,48343000000.0,48811000000.0,129873000000.0,278202000000.0,-1.5712358442838803,16.84583349590958,20.181896753585036,33.57298563311324
AAPL,2022-12-31,90146000000.0,52051000000.0,24894000000.0,6440000000.0,20721000000.0,23646000000.0,28184000000.0,4946000000.0,21223000000.0,42117000000.0,54428000000.0,11128000000.0,64115000000.0,60845000000.0,153982000000.0,302083000000.0,-1.5712358442838803,16.84583349590958,20.181896753585036,33.57298563311324
AAPL,2023-01-31,90146000000.0,52051000000.0,24894000000.0,6440000000.0,20721000000.0,23646000000.0,28184000000.0,4946000000.0,21223000000.0,42117000000.0,54428000000.0,11128000000.0,64115000000.0,60845000000.0,153982000000.0,302083000000.0,-1.5712358442838803,16.84583349590958,20.181896753585036,33.57298563311324
AAPL,2023-02-28,90146000000.0,52051000000.0,24894000000.0,6440000000.0,20721000000.0,23646000000.0,28184000000.0,4946000000.0,21223000000.0,42117000000.0,54428000000.0,11128000000.0,64115000000.0,60845000000.0,153982000000.0,302083000000.0,-1.5712358442838803,16.84583349590958,20.181896753585036,33.57298563311324
AAPL,2023-03-31,117154000000.0,66822000000.0,36016000000.0,6607000000.0,29998000000.0,20535000000.0,23752000000.0,6820000000.0,16422000000.0,42951000000.0,60924000000.0,9740000000.0,57918000000.0,59893000000.0,137286000000.0,290020000000.0,11.052091703463972,-5.745829704128813,-10.940806704280703,-8.060414606993383
AAPL,2023-04-30,117154000000.0,66822000000.0,36016000000.0,6607000000.0,29998000000.0,20535000000.0,23752000000.0,6820000000.0,16422000000.0,42951000000.0,60924000000.0,9740000000.0,57918000000.0,59893000000.0,137286000000.0,290020000000.0,11.052091703463972,-5.745829704128813,-10.940806704280703,-8.060414606993383
AAPL,2023-05-31,117154000000.0,66822000000.0,36016000000.0,6607000000.0,29998000000.0,20535000000.0,23752000000.0,6820000000.0,16422000000.0,42951000000.0,60924000000.0,9740000000.0,57918000000.0,59893000000.0,137286000000.0,290020000000.0,11.052091703463972,-5.745829704128813,-10.940806704280703,-8.060414606993383
AAPL,2023-06-30,94836000000.0,52860000000.0,28318000000.0,6201000000.0,24160000000.0,24687000000.0,17936000000.0,7482000000.0,13660000000.0,43398000000.0,65388000000.0,10578000000.0,42945000000.0,56425000000.0,120075000000.0,270002000000.0,11.052091703463972,-5.745829704128813,-10.940806704280703,-8.060414606993383
AAPL,2023-07-31,94836000000.0,52860000000.0,28318000000.0,6201000000.0,24160000000.0,24687000000.0,17936000000.0,7482000000.0,13660000000.0,43398000000.0,65388000000.0,10578000000.0,42945000000.0,56425000000.0,120075000000.0,270002000000.0,11.052091703463972,-5.745829704128813,-10.940806704280703,-8.060414606993383
AAPL,2023-08-31,94836000000.0,52860000000.0,28318000000.0,6201000000.0,24160000000.0,24687000000.0,17936000000.0,7482000000.0,13660000000.0,43398000000.0,65388000000.0,10578000000.0,42945000000.0,56425000000.0,120075000000.0,270002000000.0,11.052091703463972,-5.745829704128813,-10.940806704280703,-8.060414606993383
AAPL,2023-09-30,81797000000.0,45384000000.0,22998000000.0,5973000000.0,19881000000.0,28408000000.0,19549000000.0,7351000000.0,13640000000.0,43550000000.0,64768000000.0,7216000000.0,46699000000.0,58897000000.0,124963000000.0,274764000000.0,11.052091703463972,-5.745829704128813,-10.940806704280703,-8.060414606993383
AAPL,2023-10-31,81797000000.0,45384000000.0,22998000000.0,5973000000.0,19881000000.0,28408000000.0,19549000000.0,7351000000.0,13640000000.0,43550000000.0,64768000000.0,7216000000.0,46699000000.0,58897000000.0,124963000000.0,274764000000.0,11.052091703463972,-5.745829704128813,-10.940806704280703,-8.060414606993383
AAPL,2023-11-30,81797000000.0,45384000000.0,22998000000.0,5973000000.0,19881000000.0,28408000000.0,19549000000.0,7351000000.0,13640000000.0,43550000000.0,64768000000.0,7216000000.0,46699000000.0,58897000000.0,124963000000.0,274764000000.0,11.052091703463972,-5.745829704128813,-10.940806704280703,-8.060414606993383
AAPL,2023-12-31,89498000000.0,49071000000.0,26969000000.0,6151000000.0,22956000000.0,29965000000.0,29508000000.0,6331000000.0,14695000000.0,43715000000.0,64758000000.0,9822000000.0,62611000000.0,58829000000.0,145308000000.0,290437000000.0,11.052091703463972,-5.745829704128813,-10.940806704280703,-8.060414606993383
AAPL,2024-01-31,89498000000.0,49071000000.0,26969000000.0,6151000000.0,22956000000.0,29965000000.0,29508000000.0,6331000000.0,14695000000.0,43715000000.0,64758000000.0,9822000000.0,62611000000.0,58829000000.0,145308000000.0,290437000000.0,11.052091703463972,-5.745829704128813,-10.940806704280703,-8.060414606993383
AAPL,2024-02-29,89498000000.0,49071000000.0,26969000000.0,6151000000.0,22956000000.0,29965000000.0,29508000000.0,6331000000.0,14695000000.0,43715000000.0,64758000000.0,9822000000.0,62611000000.0,58829000000.0,145308000000.0,290437000000.0,11.052091703463972,-5.745829704128813,-10.940806704280703,-8.060414606993383
AAPL,2024-03-31,119575000000.0,64720000000.0,40373000000.0,6786000000.0,33916000000.0,40760000000.0,23194000000.0,6511000000.0,13979000000.0,43666000000.0,66681000000.0,10954000000.0,58146000000.0,54611000000.0,133973000000.0,279414000000.0,-4.222729782011536,8.1237290249071,-5.883304191307404,9.115980143216662
AAPL,2024-04-30,119575000000.0,64720000000.0,40373000000.0,6786000000.0,33916000000.0,40760000000.0,23194000000.0,6511000000.0,13979000000.0,43666000000.0,66681000000.0,10954000000.0,58146000000.0,54611000000.0,133973000000.0,279414000000.0,-4.222729782011536,8.1237290249071,-5.883304191307404,9.115980143216662
AAPL,2024-05-31,119575000000.0,64720000000.0,40373000000.0,6786000000.0,33916000000.0,40760000000.0,23194000000.0,6511000000.0,13979000000.0,43666000000.0,66681000000.0,10954000000.0,58146000000.0,54611000000.0,133973000000.0,279414000000.0,-4.222729782011536,8.1237290249071,-5.883304191307404,9.115980143216662
AAPL,2024-06-30,90753000000.0,48482000000.0,27900000000.0,6468000000.0,23636000000.0,32695000000.0,21837000000.0,6232000000.0,13884000000.0,43546000000.0,70262000000.0,10762000000.0,45753000000.0,57298000000.0,123822000000.0,263217000000.0,-4.222729782011536,8.1237290249071,-5.883304191307404,9.115980143216662
AAPL,2024-07-31,90753000000.0,48482000000.0,27900000000.0,6468000000.0,23636000000.0,32695000000.0,21837000000.0,6232000000.0,13884000000.0,43546000000.0,70262000000.0,10762000000.0,45753000000.0,57298000000.0,123822000000.0,263217000000.0,-4.222729782011536,8.1237290249071,-5.883304191307404,9.115980143216662
AAPL,2024-08-31,90753000000.0,48482000000.0,27900000000.0,6468000000.0,23636000000.0,32695000000.0,21837000000.0,6232000000.0,13884000000.0,43546000000.0,70262000000.0,10762000000.0,45753000000.0,57298000000.0,123822000000.0,263217000000.0,-4.222729782011536,8.1237290249071,-5.883304191307404,9.115980143216662
AAPL,2024-09-30,85777000000.0,46099000000.0,25352000000.0,6320000000.0,21448000000.0,25565000000.0,22795000000.0,6165000000.0,14297000000.0,44502000000.0,70435000000.0,12114000000.0,47574000000.0,60889000000.0,131624000000.0,264904000000.0,-4.222729782011536,8.1237290249071,-5.883304191307404,9.115980143216662
AAPL,2024-10-31,85777000000.0,46099000000.0,25352000000.0,6320000000.0,21448000000.0,25565000000.0,22795000000.0,6165000000.0,14297000000.0,44502000000.0,70435000000.0,12114000000.0,47574000000.0,60889000000.0,131624000000.0,264904000000.0,-4.222729782011536,8.1237290249071,-5.883304191307404,9.115980143216662
AAPL,2024-11-30,85777000000.0,46099000000.0,25352000000.0,6320000000.0,21448000000.0,25565000000.0,22795000000.0,6165000000.0,14297000000.0,44502000000.0,70435000000.0,12114000000.0,47574000000.0,60889000000.0,131624000000.0,264904000000.0,-4.222729782011536,8.1237290249071,-5.883304191307404,9.115980143216662
AAPL,2024-12-31,94930000000.0,51051000000.0,29591000000.0,6523000000.0,14736000000.0,29943000000.0,33410000000.0,7286000000.0,14287000000.0,45680000000.0,74834000000.0,10912000000.0,68960000000.0,78304000000.0,176392000000.0,308030000000.0,-4.222729782011536,8.1237290249071,-5.883304191307404,9.115980143216662
AAPL,2025-01-31,94930000000.0,51051000000.0,29591000000.0,6523000000.0,14736000000.0,29943000000.0,33410000000.0,7286000000.0,14287000000.0,45680000000.0,74834000000.0,10912000000.0,68960000000.0,78304000000.0,176392000000.0,308030000000.0,-4.222729782011536,8.1237290249071,-5.883304191307404,9.115980143216662
AAPL,2025-02-28,94930000000.0,51051000000.0,29591000000.0,6523000000.0,14736000000.0,29943000000.0,33410000000.0,7286000000.0,14287000000.0,45680000000.0,74834000000.0,10912000000.0,68960000000.0,78304000000.0,176392000000.0,308030000000.0,-4.222729782011536,8.1237290249071,-5.883304191307404,9.115980143216662
AAPL,2025-03-31,124300000000.0,66025000000.0,42832000000.0,7175000000.0,36330000000.0,30299000000.0,29639000000.0,6911000000.0,13248000000.0,46069000000.0,77183000000.0,10848000000.0,61910000000.0,61151000000.0,144365000000.0,277327000000.0,-5.75832459308947,4.581318430989723,6.5080707314079556,39.055920619007736
AAPL,2025-04-30,124300000000.0,66025000000.0,42832000000.0,7175000000.0,36330000000.0,30299000000.0,29639000000.0,6911000000.0,13248000000.0,46069000000.0,77183000000.0,10848000000.0,61910000000.0,61151000000.0,144365000000.0,277327000000.0,-5.75832459308947,4.581318430989723,6.5080707314079556,39.055920619007736
AAPL,2025-05-31,124300000000.0,66025000000.0,42832000000.0,7175000000.0,36330000000.0,30299000000.0,29639000000.0,6911000000.0,13248000000.0,46069000000.0,77183000000.0,10848000000.0,61910000000.0,61151000000.0,144365000000.0,277327000000.0,-5.75832459308947,4.581318430989723,6.5080707314079556,39.055920619007736
AAPL,2025-06-30,95359000000.0,50492000000.0,29589000000.0,6728000000.0,24780000000.0,28162000000.0,26136000000.0,6269000000.0,14109000000.0,46876000000.0,81259000000.0,13638000000.0,54126000000.0,61849000000.0,144571000000.0,264437000000.0,-5.75832459308947,4.581318430989723,6.5080707314079556,39.055920619007736
AAPL,2025-07-31,95359000000.0,50492000000.0,29589000000.0,6728000000.0,24780000000.0,28162000000.0,26136000000.0,6269000000.0,14109000000.0,46876000000.0,81259000000.0,13638000000.0,54126000000.0,61849000000.0,144571000000.0,264437000000.0,-5.75832459308947,4.581318430989723,6.5080707314079556,39.055920619007736
AAPL,2025-08-31,95359000000.0,50492000000.0,29589000000.0,6728000000.0,24780000000.0,28162000000.0,26136000000.0,6269000000.0,14109000000.0,46876000000.0,81259000000.0,13638000000.0,54126000000.0,61849000000.0,144571000000.0,264437000000.0,-5.75832459308947,4.581318430989723,6.5080707314079556,39.055920619007736
AAPL,2025-09-30,94036000000.0,50318000000.0,28202000000.0,6650000000.0,23434000000.0,36269000000.0,27557000000.0,5925000000.0,14359000000.0,48508000000.0,82882000000.0,9345000000.0,50374000000.0,62499000000.0,141120000000.0,265665000000.0,-5.75832459308947,4.581318430989723,6.5080707314079556,39.055920619007736
